PMID,Biobank,Year,Title,population_stratification_mentioned,population_stratification_confidence,population_stratification_severity,population_stratification_mesh,population_stratification_keywords,batch_effects_mentioned,batch_effects_confidence,batch_effects_severity,batch_effects_mesh,batch_effects_keywords,missing_data_mentioned,missing_data_confidence,missing_data_severity,missing_data_mesh,missing_data_keywords,sampling_bias_mentioned,sampling_bias_confidence,sampling_bias_severity,sampling_bias_mesh,sampling_bias_keywords,technical_variation_mentioned,technical_variation_confidence,technical_variation_severity,technical_variation_mesh,technical_variation_keywords
36576600,FinnGen,2023,Mendelian randomization analysis reveals causal relationships between gut microbiome and optic neuritis.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37499050,FinnGen,2024,Modifiable factors for benign salivary gland neoplasms: A Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37140068,FinnGen,2023,Genetic analysis of probable sleep bruxism and its associations with clinical and behavioral traits.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38013660,FinnGen,2024,Body composition and risk of gestational diabetes mellitus: A univariable and multivariable Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37513548,FinnGen,2023,The Association between Circulating Lipids and Female Infertility Risk: A Univariable and Multivariable Mendelian Randomization Analysis.,1,0.3333333333333333,high,1,confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37033949,FinnGen,2023,Assessing the association of leukocyte telomere length with ankylosing spondylitis and rheumatoid arthritis: A bidirectional Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37237487,FinnGen,2023,Causal Effects of Modifiable Behaviors on Prostate Cancer in Europeans and East Asians: A Comprehensive Mendelian Randomization Study.,1,0.3333333333333333,medium,0,ethnic,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38188561,FinnGen,2023,The causal effects between gut microbiota and hemorrhagic stroke: a bidirectional two-sample Mendelian randomization study.,1,0.6666666666666666,high,0,race|confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37151969,FinnGen,2023,"Causal effects of opioids on postpartum depression: a bidirectional, two-sample Mendelian randomization study.",1,0.6666666666666666,high,0,gwas|confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37810867,FinnGen,2023,Therapeutic potential of single-nucleotide polymorphism-mediated interleukin-6 receptor blockade in cancer treatment: A Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36540997,FinnGen,2023,Predictive models for abdominal aortic aneurysms using polygenic scores and PheWAS-derived risk factors.,1,0.6666666666666666,medium,1,ancestry|european ancestry,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,minority,1,0.3333333333333333,mentioned,0,calibration
37113988,FinnGen,2023,Association of the gut microbiota with coronary artery disease and myocardial infarction: A Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38025973,FinnGen,2023,Investigating the gut microbiota's influence on psoriasis and psoriatic arthritis risk: a Mendelian randomization analysis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37752570,FinnGen,2023,"The causal relationship between COVID-19 and seventeen common digestive diseases: a two-sample, multivariable Mendelian randomization study.",0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37077358,FinnGen,2023,The causal effect of obesity on diabetic retinopathy: A two-sample Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38090574,FinnGen,2023,Appraising the causal relationship between thyroid function and rheumatoid arthritis: a two-sample bidirectional Mendelian randomization study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36653560,FinnGen,2023,Mono- and biallelic variant effects on disease at biobank scale.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36967997,FinnGen,2023,Evaluating the causal relationship between five modifiable factors and the risk of spinal stenosis: a multivariable Mendelian randomization analysis.,1,0.3333333333333333,low,1,gwas,0,0.0,none,1,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,1,
37081098,FinnGen,2023,"Nationwide health, socio-economic and genetic predictors of COVID-19 vaccination status in Finland.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36851046,FinnGen,2023,Causal Associations of PM2.5 and GDM: A Two-Sample Mendelian Randomization Study.,1,0.3333333333333333,medium,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37710281,FinnGen,2023,The causal association between systemic inflammatory regulators and primary ovarian insufficiency: a bidirectional mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37138734,FinnGen,2023,Inflammatory bowel disease is causally related to irritable bowel syndrome: a bidirectional two-sample Mendelian randomization study.,1,0.6666666666666666,mentioned,0,gwas|genetic association,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37301713,FinnGen,2023,"The public health impact of poor sleep on severe COVID-19, influenza and upper respiratory infections.",0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36798520,FinnGen,2022,Association between genetically predicted leukocyte telomere length and non-scarring alopecia: A two-sample Mendelian randomization study.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37742224,FinnGen,2023,Investigating the causal effect of Dickkopf-1 on coronary artery disease and ischemic stroke: a Mendelian randomization study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36864090,FinnGen,2023,Effect of tissue-grouped regulatory variants associated to type 2 diabetes in related secondary outcomes.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,diversity,0,0.0,none,0,
37964843,FinnGen,2023,Causal effects of gut microbiota on scoliosis: A bidirectional two-sample mendelian randomization study.,1,0.3333333333333333,medium,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37168108,FinnGen,2023,Two-sample Mendelian randomization analysis investigates causal associations between gut microbiota and attention deficit hyperactivity disorder.,1,0.3333333333333333,medium,0,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36653354,FinnGen,2023,Inflammatory and infectious upper respiratory diseases associate with 41 genomic loci and type 2 inflammation.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37771125,FinnGen,2023,Assessing the Casual Association between Sex Hormone Levels and Fracture Risk: A Two-Sample Mendelian Randomization Study.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36889308,FinnGen,2023,Variation in ERAP2 has opposing effects on severe respiratory infection and autoimmune disease.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38156091,FinnGen,2023,Causal relationship between levels of myeloperoxidase and obstructive sleep apnea: a bidirectional two-sample Mendelian randomization study.,1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37065754,FinnGen,2023,Causal relationship between type 1 diabetes mellitus and six high-frequency infectious diseases: A two-sample mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37556814,FinnGen,2023,Genetic Evidence Strongly Supports Managing Weight and Blood Pressure in Addition to Glycemic Control in Preventing Vascular Complications in People With Type 2 Diabetes.,1,0.3333333333333333,medium,1,race,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38205343,FinnGen,2023,Integration of Biomarker Polygenic Risk Score Improves Prediction of Coronary Heart Disease.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36726022,FinnGen,2023,Evidence of a causal effect of genetic tendency to gain muscle mass on uterine leiomyomata.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37464328,FinnGen,2023,Leisure sedentary behaviour increases the risk of venous thromboembolism: a Mendelian randomisation study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37780571,FinnGen,2023,Risk relationship between leukocyte telomere length and constipation: a Mendelian randomization study.,1,0.6666666666666666,high,0,gwas|confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37392033,FinnGen,2023,Genetic evidence for the causal linkage between telomere length and aortic aneurysm risk: A Mendelian randomisation study.,1,1.0,high,0,ancestry|european ancestry|confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37032770,FinnGen,2023,Dried fruit intake causally protects against low back pain: A Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37697335,FinnGen,2023,"The causal relationship between thyroid function, autoimune thyroid dysfunction and lung cancer: a mendelian randomization study.",1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37840448,FinnGen,2024,Associations of non-alcoholic fatty liver disease and cirrhosis with liver cancer in European and East Asian populations: A Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38107467,FinnGen,2023,"The causal association between smoking, alcohol consumption and risk of upper urinary calculi: insights from a Mendelian randomization study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36860363,FinnGen,2023,Causal associations between site-specific cancer and diabetes risk: A two-sample Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37700350,FinnGen,2023,Causal effect of body mass index and physical activity on the risk of joint sports injuries: Mendelian randomization analysis in the European population.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,1,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,1,
37884785,FinnGen,2024,A Mendelian randomization study revealed a causal link between napping and deep vein thrombosis (DVT).,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37091260,FinnGen,2023,Causal effects of circulating vitamin levels on the risk of heart failure: a Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37014457,FinnGen,2023,Causal association of genetically predicted urinary sodium-potassium ratio and upper urinary calculi.,1,0.6666666666666666,high,0,gwas|confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37950049,FinnGen,2023,Protective effect of uridine on atrial fibrillation: a Mendelian randomisation study.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37755256,FinnGen,2023,Lipid Metabolism Traits Mediate the Effect of Psoriasis on Myocardial Infarction Risk: A Two-Step Mendelian Randomization Study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37502408,FinnGen,2023,Causal relationship between kidney stones and gut microbiota contributes to the gut-kidney axis: a two-sample Mendelian randomization study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37125171,FinnGen,2023,"Genetically supported causality between gut microbiota, gut metabolites and low back pain: a two-sample Mendelian randomization study.",1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36791018,FinnGen,2023,Maladaptive Neuroplasticity in Corticospinal Tract after Ankle Sprain: Causal Links Established by Mendelian Randomization.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37032771,FinnGen,2023,No evidence of a genetic causal relationship between ankylosing spondylitis and iron homeostasis: A two-sample Mendelian randomization study.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36595107,FinnGen,2023,Causal relationship between moderate to vigorous physical activity and venous thromboembolism.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37528547,FinnGen,2023,Genetic insights into the risk of metabolic syndrome and its components on psoriasis: A bidirectional Mendelian randomization.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37583579,FinnGen,2023,Causal relationship between osteoarthritis with atrial fibrillation and coronary atherosclerosis: a bidirectional Mendelian randomization study of European ancestry.,1,0.6666666666666666,mentioned,0,ancestry|european ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37522206,FinnGen,2023,Causal Effects of Plasma Haptoglobin Levels on Alzheimer's Disease: A Two-Sample Mendelian Randomization Study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37751459,FinnGen,2023,Functional characterization of a single nucleotide polymorphism associated with Alzheimer's disease in a hiPSC-based neuron model.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37480221,FinnGen,2023,"The causal relationship of depression, anxiety, and neuroticism with main indicators of sarcopenia: A Mendelian randomization study.",0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37544299,FinnGen,2023,A Common Genetic Factor Underlies Genetic Risk for Gynaecological and Reproductive Disorders and Is Correlated with Risk to Depression.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37910257,FinnGen,2023,Causal relationships between circulating inflammatory cytokines and diffuse large B cell lymphoma: a bidirectional Mendelian randomization study.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37789851,FinnGen,2023,Dissecting the association between gut microbiota and liver cancer in European and East Asian populations using Mendelian randomization analysis.,1,0.3333333333333333,mentioned,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36459845,FinnGen,2023,Plasma phospholipid arachidonic acid in relation to non-alcoholic fatty liver disease: Mendelian randomization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38112721,FinnGen,2024,Causal associations of Insomnia and postpartum depression: a two-sample mendelian randomization study.,1,0.6666666666666666,high,1,gwas|confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37828486,FinnGen,2023,Causal effects of inflammatory bowel diseases on the risk of kidney stone disease: a two-sample bidirectional mendelian randomization.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37808821,FinnGen,2023,Household income does not affect the pleiotropy of schizophrenia genetic liability with mental and physical health outcomes.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
37788000,FinnGen,2023,Investigating the Impact of Sun/UV Protection and Ease of Skin Tanning on the Risk of Pseudoexfoliation Glaucoma: A Mendelian Randomization Study.,1,0.6666666666666666,medium,1,ancestry|european ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38077385,FinnGen,2023,New insight into the causal relationship between Graves' disease liability and drug eruption: a Mendelian randomization study.,1,0.6666666666666666,high,1,gwas|confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38283427,FinnGen,2023,"Unraveling the Complex Relationship Between Gastroesophageal Reflux Disease, Lifestyle Factors, and Interstitial Lung Disease: Insights From Two-Sample Mendelian Randomization Analyses.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36929174,FinnGen,2023,GWAS meta-analyses clarify the genetics of cervical phenotypes and inform risk stratification for cervical cancer.,1,0.6666666666666666,medium,1,gwas|stratification,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37928923,FinnGen,2023,"The relationship between COVID-19, depressive disorder, and anxiety: a bidirectional Mendelian randomization study.",1,0.3333333333333333,medium,0,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
38274878,FinnGen,2023,Genetically predicted chronic rhinosinusitis and the risk of stroke: a two-sample Mendelian randomization study.,1,1.0,high,0,ancestry|race|gwas|confounding,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
38148419,FinnGen,2024,Causal relationship between cigarette smoking behaviors and the risk of hernias: a Mendelian randomization study.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
37153321,FinnGen,2023,Exploration of the Causal Association Between Behavioral Risk Factors and Gallstone Disease Development in Two European Ancestry Populations.,1,1.0,mentioned,0,ancestry|european ancestry|gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
